id,license,address,city,county,state,structure,structure_type,latitude,longitude
20491,AT&T,MILE POST 36.5 SEWARD HWY (106240),MOOSE PASS,KENAI PENINSULA,AK,18.9,LTOWER,60.53258333,-149.5344444
20490,AT&T,17205 BISHOP STREET (112130),Ninilchik,KENAI PENINSULA,AK,38.4,MTOWER,60.023,-151.5898611
20489,AT&T,"SE 1/4 S30, T08S, R06W, CRM (101364)",Valdez,VALDEZ-CORDOVA,AK,11.6,MTOWER,61.14025,-146.3635
20488,AT&T,18392 N GLENN HWY (101369),SUTTON,MATANUSKA-SUSITNA,AK,36.6,LTOWER,61.71911111,-148.8383889
20487,AT&T,22302 West Johnny Parks Drive (110443),WASILLA,MATANUSKA-SUSITNA,AK,121.9,LTOWER,61.43169444,-149.9979444
10143,AT&T,631 BOZEMAN ROAD   (60366),Sulligent,LAMAR,AL,90.8,LTOWER,33.84211111,-88.17591667
38241,AT&T,15307 COUNTY ROAD 400 (36758),HILLSBORO,LAWRENCE,AL,80.8,GTOWER,34.65719444,-87.15852778
38242,AT&T,1500 County Rd 45 (122350),Waterloo,LAUDERDALE,AL,94.4,LTOWER,34.92494444,-88.08125
38243,AT&T,2601 COUNTY ROAD 51 (83332),Anderson,LAUDERDALE,AL,78.9,LTOWER,34.92297222,-87.25694444
38244,AT&T,9790 HIGHWAY 157 (85353),Florence,LAUDERDALE,AL,77.7,LTOWER,34.92127778,-87.75533333
38245,AT&T,408 COUNTY ROAD 364 (79089),KILLEN,LAUDERDALE,AL,63.1,LTOWER,34.93072222,-87.53611111
8193,Verizon,1958 COUNTRY ROAD I66,FORT PAYNE,DEKALB,AL,106.3,TOWER,34.48016667,-85.66294444
8194,Verizon,JACKSON CTY RT 88,PISGAH,JACKSON,AL,106.3,TOWER,34.6925,-85.90083333
8195,Verizon,RT. 3,Collinsville,DEKALB,AL,58.9,TOWER,34.35619444,-85.88577778
8196,Verizon,Route 2 Box 58,Woodville,JACKSON,AL,49,TOWER,34.69938889,-86.25013889
38246,AT&T,8180 OLD HIGHWAY 20 (66727),LEIGHTON,COLBERT,AL,81.4,GTOWER,34.69227778,-87.51738889
38247,AT&T,251 GOARDSVILLE ROAD (8334),Lexington,LAUDERDALE,AL,79.2,LTOWER,34.97402778,-87.36155556
38248,AT&T,15 MISTY MOUNTAIN ROAD (79090),TUSCUMBIA,COLBERT,AL,60.4,LTOWER,34.63138889,-87.65222222
38249,AT&T,140 Highway 247 (86202),RUSSELLVILLE,COLBERT,AL,103.6,GTOWER,34.57636111,-87.95591667
38250,AT&T,919 Hwy 72 (66734),CHEROKEE,COLBERT,AL,65.5,LTOWER,34.76186111,-88.10083333
8198,Verizon,RT 2 WYETH MOUNTAIN RD,Guntersville,MARSHALL,AL,59.1,TOWER,34.33583333,-86.28388889
8201,Verizon,(Gurley) 128 COUNTY ROAD 240,GURLEY,JACKSON,AL,59,LTOWER,34.66769444,-86.34180556
15886,AT&T,KL Court,DOTHAN,HOUSTON,AL,80.5,GTOWER,31.10097222,-85.34919444
15888,AT&T,944 County Road 101,Gordon,HOUSTON,AL,48.2,LTOWER,31.12447222,-85.10430556
15889,AT&T,4106 County Road 11,ARITON,DALE,AL,82.3,LTOWER,31.54944444,-85.71733333
15890,AT&T,203 North County Road 67,Midland City,DALE,AL,58.5,LTOWER,31.4805,-85.46622222
15891,AT&T,689 North State Highway 123,Newton,HOUSTON,AL,93.9,GTOWER,31.25219444,-85.62602778
15892,AT&T,1318 Mills Austin Road,Daleville,DALE,AL,72.8,LTOWER,31.23327778,-85.71466667
15893,AT&T,187 Industrial Park Blvd.,Columbia,HOUSTON,AL,103.6,GTOWER,31.30108333,-85.10580556
15894,AT&T,2133 County Road 60,Skipperville,DALE,AL,78.9,GTOWER,31.55583333,-85.55844444
13491,AT&T,6338 County Road 65  (130903),Roanoke,RANDOLPH,AL,94.5,LTOWER,33.21544444,-85.41066667
13490,AT&T,47736 Highway 22  (130609),Wadley,RANDOLPH,AL,96.3,GTOWER,33.11338889,-85.56661111
13489,AT&T,6532 COUNTY ROAD 82 (86200),Wedowee,RANDOLPH,AL,94.5,GTOWER,33.42205556,-85.55227778
13488,AT&T,449 Neely Rd (81836),Ashland,CLAY,AL,147.8,GTOWER,33.17583333,-85.89111111
13487,AT&T,300 INDUSTRIAL DRIVE (36743),Lincoln,TALLADEGA,AL,94.4,LTOWER,33.61066667,-86.15238889
13486,AT&T,192 County Rd 422 (70412),HEFLIN,CLEBURNE,AL,123.4,GTOWER,33.64333333,-85.50233333
13485,AT&T,1082 Highway 281 (70416),Heflin,CLEBURNE,AL,36.9,GTOWER,33.6425,-85.63472222
13484,AT&T,268 HILLSIDE CIRCLE  (70421),Childersburg,TALLADEGA,AL,79.5,LTOWER,33.24866667,-86.35352778
13483,AT&T,255 KRISTI LANE (79153),SYLACAUGA,TALLADEGA,AL,56.6,LTOWER,33.19944444,-86.30111111
14955,AT&T,3686 MADKIN MOUNTAIN SERVICE ROAD (64475),Redstone Arsenal,MADISON,AL,58.8,LTOWER,34.66691667,-86.64319444
14956,AT&T,6099 AL HIGHWAY 69 (64498),Guntersville,MARSHALL,AL,97.5,LTOWER,34.35952778,-86.38847222
14957,AT&T,4820 BELLE TOWER (64497),Mooresville,LIMESTONE,AL,60.9,LTOWER,34.62519444,-86.89772222
14958,AT&T,359 RACKING LN (64502),Boaz,MARSHALL,AL,68.5,GTOWER,34.178,-86.30172222
14959,AT&T,24458 HARDIMAN LANE (64493),ELKMONT,LIMESTONE,AL,93.3,LTOWER,34.95366667,-86.88358333
14960,AT&T,1701 ANDERSON RIDGE RD (64486),GRANT,MARSHALL,AL,60.7,LTOWER,34.52844444,-86.30736111
14961,AT&T,240 A FRANK HEREFORD ROAD (85603),New Market,MADISON,AL,78.9,LTOWER,34.88763889,-86.42930556
14962,AT&T,16810 COUNTY ROAD #33 (64488),ATHENS,LIMESTONE,AL,80.8,GTOWER,34.80241667,-87.09022222
17467,AT&T,2203 DILLY HILL ROAD (108385),MCKENZIE,BUTLER,AL,129.5,GTOWER,31.55925,-86.85425
17468,AT&T,1211 JASMINE HILL ROAD (108373),GREENVILLE,BUTLER,AL,122.8,GTOWER,31.92527778,-86.56611111
17469,AT&T,220 East Boll Weevil Circle (108405),ENTERPRISE,COFFEE,AL,98.4,GTOWER,31.29852778,-85.82780556
17470,AT&T,971 MANNINGHAM ROAD (70354),GREENVILLE,BUTLER,AL,110,GTOWER,31.83925,-86.65875
45776,Verizon,Haleyville Site 895 First Ave S. (AL14031-A),Haleyville,MARION,AL,106.7,TOWER,34.21475,-87.638
45775,Verizon,(Natural Bridge site) 733 Hwy 278,Haleyville,WINSTON,AL,94.5,TOWER,34.08866667,-87.62516667
45774,Verizon,(Kings Bluff site) 5879 Hwy 278,Haleyville,WINSTON,AL,94.5,TOWER,34.12263889,-87.55636111
45773,Verizon,901 4th Street SE,Red Bay,FRANKLIN,AL,80.8,TOWER,34.43541667,-88.14263889
45772,Verizon,GODSEY ROAD,DOUBLE SPRINGS,WINSTON,AL,89.6,TOWER,34.15408333,-87.39180556
45771,Verizon,901 Black Road,Sommerville,MORGAN,AL,94.4,TOWER,34.47091667,-86.80666667
17471,AT&T,262 Ferrite Lane (108377),HARTFORD,GENEVA,AL,96,LTOWER,31.10147222,-85.67652778
17472,AT&T,4102 State Highway 54 (108384),Kinston,GENEVA,AL,64.6,GTOWER,31.08377778,-86.16863889
17474,AT&T,4709 US Hwy 84 (108426),RED LEVEL,COVINGTON,AL,128.6,GTOWER,31.38208333,-86.63205556
17476,AT&T,732 HIGHWAY 231 (109429),BRUNDIDGE,COFFEE,AL,78.9,LTOWER,31.61136111,-85.79569444
17477,AT&T,328 Old Fadette Rd. (108381),Slocomb,GENEVA,AL,78.6,GTOWER,31.12197222,-85.52983333
17478,AT&T,216 OLD MERIWEATHER TRAIL (108374),Highland Home,CRENSHAW,AL,94.5,LTOWER,31.96422222,-86.31416667
17479,AT&T,14969 BRASWELL ROAD (108401),ANDALUSIA,COVINGTON,AL,79.2,GTOWER,31.20361111,-86.44786111
17480,AT&T,5763 COUNTY ROAD 7714 DUP (108392),TROY,PIKE,AL,128,GTOWER,31.95847222,-86.0065
15256,Verizon,"0.37 MILE W OF SR-165, 0.13 MILE E OF COUNTY HWY 43",SEALE,RUSSELL,AL,80.8,TOWER,32.19069444,-85.04752778
17481,AT&T,655 South Main (108403),BRUNDIDGE,PIKE,AL,106.7,LTOWER,31.70663889,-85.81391667
17482,AT&T,432 Sunset Drive (120985),Forest Home,BUTLER,AL,77.4,LTOWER,31.85872222,-86.83447222
15251,Verizon,INT CO RDS 22 & 65,HATCHECHUBBEE,RUSSELL,AL,128,TOWER,32.35083333,-85.29666667
45770,Verizon,"Jan Street, North of",Oneonta,BLOUNT,AL,82.3,TOWER,33.95925,-86.47005556
45769,Verizon,1202 Pitt Road,Blountsville,BLOUNT,AL,97.5,TOWER,34.14430556,-86.50855556
45768,Verizon,890 CO RD 74,GUIN,MARION,AL,131.1,TOWER,34.04730556,-87.89225
45767,Verizon,596 FIRE TOWER RD,HAMILTON,MARION,AL,35.1,TOWER,34.11233333,-88.02447222
45766,Verizon,619 HUNTER RD.,ADDISON,CULLMAN,AL,77.7,TOWER,34.21127778,-87.18944444
45765,Verizon,2501 STATE HWY 253,WINFIELD,MARION,AL,106.7,TOWER,33.95852778,-87.83819444
45764,Verizon,"1849 TANNER DRIVE, N.W.",CULLMAN,CULLMAN,AL,80.8,TOWER,34.20027778,-86.87611111
45763,Verizon,.6 MI W OF I65 .6 MI SSW OF I65 & SR36 JCT 1742 BYRD ROAD,HARTSELLE,MORGAN,AL,80.7,TOWER,34.42333333,-86.90055556
45762,Verizon,INTERSECTION OF VINE AND SYCAMORE 201 VINE STREET,DECATUR,MORGAN,AL,96.3,TOWER,34.61388889,-86.98833333
45761,Verizon,75 co RD 277,Court Land,LAWRENCE,AL,87.5,TOWER,34.62119444,-87.26336111
45760,Verizon,246 PARKER RD,MOULTON,LAWRENCE,AL,93.4,TOWER,34.51027778,-87.28333333
45759,Verizon,14187 HWY 43,RUSSELLVILLE,FRANKLIN,AL,93.4,TOWER,34.5,-87.72138889
45758,Verizon,7334 Hwy 22,Spruce Pine,FRANKLIN,AL,97,TOWER,34.40258333,-87.75336111
45757,Verizon,4020 MOUNTAIN VALLEY ROAD,PRICEVILLE,MORGAN,AL,97.5,TOWER,34.53055556,-86.91027778
45756,Verizon,(Newburg) 13873 Country Road 81,Russellville,FRANKLIN,AL,60.7,LTOWER,34.44583333,-87.58277778
45755,Verizon,TRINITY MOUNTAIN,TRINITY,MORGAN,AL,121.9,TOWER,34.58083333,-87.09638889
45754,Verizon,FAULKVILLE; 23317 US HWY 31,FAULKVILLE,CULLMAN,AL,76,TOWER,34.29638889,-86.90055556
45753,Verizon,HANCEVILLE; 2715 COUNTY ROAD #587,HANCEVILLE,CULLMAN,AL,111,TOWER,34.23777778,-86.8475
45752,Verizon,HAYDEN; 944 HIGH POINT DRIVE,HAYDEN,BLOUNT,AL,91.1,TOWER,33.88666667,-86.85861111
10467,AT&T,5706 PEEKS HILL ROAD (67626),Ohatchee,CALHOUN,AL,77.7,LTOWER,33.84875,-85.92088889
10466,AT&T,780 MOUNTAIN VIEW DRIVE (67623),PIEDMONT,CALHOUN,AL,59.1,LTOWER,33.90752778,-85.61694444
10465,AT&T,2160 MARTIN LUTHER KING DR (67628),OXFORD,CALHOUN,AL,51.5,LTOWER,33.62013889,-85.87319444
10464,AT&T,660 Aarons Way (79101),ANNISTON,CALHOUN,AL,61.3,LTOWER,33.68183333,-85.81588889
10199,AT&T,1162 CO Highway 345  (105164),Hackleburg,MARION,AL,93.3,GTOWER,34.27655556,-87.84836111
10198,AT&T,9825 Bankhead Highway (70378),Winfield,MARION,AL,78.6,GTOWER,33.94363889,-87.65055556
10197,AT&T,155  FAWN GROVE ROAD (70393),WINFIELD,MARION,AL,77.4,LTOWER,33.92786111,-87.78355556
10196,AT&T,1869 CR 41 (70390),ARLEY,WINSTON,AL,102.4,GTOWER,34.01258333,-87.21522222
10194,AT&T,210 Gin Street   (103862),Bear Creek,MARION,AL,93,LTOWER,34.27266667,-87.69947222
10193,AT&T,9825 COUNTY ROAD 41 (70389),Arley,WINSTON,AL,88.7,LTOWER,34.119,-87.20136111
10192,AT&T,619 HUNTER RD. (70377),ADDISON,WINSTON,AL,77.7,GTOWER,34.21127778,-87.18947222
10191,AT&T,198 TOWER LANE (79149),HAMILTON,MARION,AL,79.2,LTOWER,34.08227778,-87.97561111
10190,AT&T,39591 HIGHWAY 195 (70375),Haleyville,WINSTON,AL,87.8,LTOWER,34.22241667,-87.59133333
10189,AT&T,43 Cagle Road (70376),DOUBLE SPRINGS,WINSTON,AL,86.9,LTOWER,34.15402778,-87.39169444
10177,AT&T,132 WINDY HILL CIR (79111),RAINBOW CITY,ETOWAH,AL,39.3,LTOWER,33.91861111,-86.08305556
10176,AT&T,150 BOUTWELL ROAD (69921),GADSDEN,ETOWAH,AL,97.5,LTOWER,34.12797222,-86.11761111
10175,AT&T,560 WHITES CHAPEL ROAD (69920),GADSDEN,ETOWAH,AL,81.3,LTOWER,34.06175,-85.92480556
10174,AT&T,661 CANNON GAP RD (69919),Gadsden,ETOWAH,AL,78.9,LTOWER,33.96416667,-85.79113889
10169,AT&T,870 County Rd 368   (99933),Section,JACKSON,AL,103.3,GTOWER,34.56794444,-85.91733333
10168,AT&T,2445 County Rd 326   (99925),FLAT ROCK,JACKSON,AL,93,GTOWER,34.77780556,-85.66230556
10167,AT&T,1183 Hwy 79   (70401),Scottsboro,JACKSON,AL,111.3,GTOWER,34.54927778,-86.14608333
10166,AT&T,165 County Rd 266   (99924),BRYANT,JACKSON,AL,82,GTOWER,34.94072222,-85.65827778
10164,AT&T,128 County Rd. 240   (64484),Gurley,JACKSON,AL,60,LTOWER,34.66763889,-86.34172222
10163,AT&T,2064 COUNTY ROAD 96   (70398),Stevenson,JACKSON,AL,56.6,LTOWER,34.87616667,-85.78422222
10155,AT&T,1832 AL State Hwy. 14 (110374),Greensboro,HALE,AL,106.1,GTOWER,32.68597222,-87.50077778
10154,AT&T,543 A Tiger Road   (79151),Greensboro,HALE,AL,95.1,LTOWER,32.72122222,-87.58680556
10153,AT&T,1573 Hargrove Road   (110264),Aliceville,SUMTER,AL,79.2,LTOWER,32.95961111,-88.23319444
10152,AT&T,801 McNees Crossing Road  (83312),Vernon,LAMAR,AL,60,LTOWER,33.75538889,-88.18577778
10151,AT&T,561 TERRACE TRACE   (81601),Moundville,HALE,AL,106.4,GTOWER,32.91152778,-87.63205556
10150,AT&T,686 Sandy Springs Road   (70410),Gordo,PICKENS,AL,110,GTOWER,33.29358333,-87.85258333
10149,AT&T,2409 County Road 30   (66720),Ethelsville,PICKENS,AL,78,LTOWER,33.47019444,-88.24547222
10148,AT&T,6620 HWY 18 EAST   (86392),FAYETTE,FAYETTE,AL,105.5,GTOWER,33.69236111,-87.72294444
10147,AT&T,21672 HIGHWAY 17   (70408),CARROLTON,PICKENS,AL,343.2,GTOWER,33.21863889,-88.09644444
10146,AT&T,9041 CR 26 S.   (66718),BANKSTON,FAYETTE,AL,106.1,GTOWER,33.62513889,-87.66988889
10145,AT&T,1313 Mt. Hebron Road   (83281),Beaverton,LAMAR,AL,92.7,GTOWER,33.93077778,-88.07944444
10144,AT&T,"ROUTE 1, BOX 251   (70406)",Aliceville,PICKENS,AL,89.9,GTOWER,33.05127778,-88.26361111
10142,AT&T,110 HAYES ROAD   (70407),York,SUMTER,AL,105.8,GTOWER,32.495,-88.31725
10141,AT&T,23175 US HIGHWAY 11   (70404),Livingston,SUMTER,AL,122.8,GTOWER,32.66344444,-88.16808333
10125,AT&T,142 PAT'S DRIVE (60299),ASHVILLE,ST. CLAIR,AL,59.1,LTOWER,33.82708333,-86.24541667
10124,AT&T,67 FIRE TOWER RD #6 (78908),CORDOVA,WALKER,AL,85.6,GTOWER,33.80722222,-87.11430556
10123,AT&T,475 DEERMANS CHAPEL ROAD (36742),Steele,ST. CLAIR,AL,106.7,GTOWER,33.9075,-86.22886111
10122,AT&T,134 Walnut Street (83860),Ragland,ST. CLAIR,AL,79.2,LTOWER,33.72116667,-86.15727778
10121,AT&T,1273 MARIGOLD ROAD (78921),JASPER,WALKER,AL,89.3,GTOWER,33.94486111,-87.32952778
10120,AT&T,150 HUMMINGBIRD LANE (60301),QUINTON,WALKER,AL,59.1,LTOWER,33.63444444,-87.16941667
10119,AT&T,300 HIGHWAY 222 (60343),MONTEVALLO,SHELBY,AL,123.4,GTOWER,33.119,-86.81363889
10118,AT&T,7279 WILLIAM HOWTONS ROAD (60300),MULGA,JEFFERSON,AL,58.8,LTOWER,33.53619444,-87.08522222
10117,AT&T,1218 OLD HIGHWAY 78 (60270),Carbon Hill,WALKER,AL,89,GTOWER,33.90919444,-87.56288889
10116,AT&T,699 HILL TOP ROAD (60266),WARRIOR,JEFFERSON,AL,89,LTOWER,33.80225,-86.83463889
10115,AT&T,340 WESTOVER ROAD (60273),Harpersville,SHELBY,AL,60.7,LTOWER,33.35916667,-86.48083333
10114,AT&T,1160 TOWER RD (60264),SPRINGVILLE,ST. CLAIR,AL,89,LTOWER,33.77094444,-86.44969444
10113,AT&T,104 SHELL LANE (60263),PELL CITY,ST. CLAIR,AL,81.1,LTOWER,33.61375,-86.26238889
10112,AT&T,6951 MCASHAN DRIVE (78919),MCCALLA,JEFFERSON,AL,128,LTOWER,33.31880556,-87.04419444
10111,AT&T,23917 ROUTE 25 NORTH (78916),Columbiana,SHELBY,AL,105.2,LTOWER,33.20797222,-86.57794444
14261,AT&T,1100 CHAUMOUT AVE. (36998),DAUPHIN ISLAND,MOBILE,AL,35.7,MTOWER,30.25680556,-88.11519444
14260,AT&T,AHN 750 HIGHWAY 43   (37038),MCINTOSH,WASHINGTON,AL,96,GTOWER,31.28702778,-88.03055556
14258,AT&T,25440 PATTERSON ROAD   (62954),ROBERTSDALE,BALDWIN,AL,93,GTOWER,30.61733333,-87.59105556
14257,AT&T,60 STA-FAST ROAD   (86209),URIAH,MONROE,AL,96,GTOWER,31.299,-87.50238889
14256,AT&T,69 AHN JOHN JOHNSTON RD  (70449),MCINTOSH,WASHINGTON,AL,61,LTOWER,31.2475,-88.09597222
38260,AT&T,836 MULBERRY AVENUE (70382),RUSSELLVILLE,FRANKLIN,AL,93.6,GTOWER,34.53611111,-87.72027778
38261,AT&T,8555 COUNTY ROAD 22 (70383),SPRUCE PINE,FRANKLIN,AL,97.5,GTOWER,34.3975,-87.73777778
38262,AT&T,9363 COUNTY ROAD 214 (70387),Trinity,LAWRENCE,AL,111.3,GTOWER,34.5565,-87.12675
38263,AT&T,15307 COUNTY ROAD 400 (36758),HILLSBORO,LAWRENCE,AL,80.8,GTOWER,34.65719444,-87.15852778
38264,AT&T,HIGHWAY 101 (86389),TOWN CREEK,LAWRENCE,AL,114.9,LTOWER,34.73027778,-87.40691667
38265,AT&T,772 HIGHWAY 424 (86203),Russellville,FRANKLIN,AL,100.6,GTOWER,34.48413889,-87.95991667
38266,AT&T,2000 COUNTY ROAD 46 (83760),Town Creek,LAWRENCE,AL,110.3,GTOWER,34.51072222,-87.44480556
38267,AT&T,903 BEAR CHASE LANE (70385),Red Bay,FRANKLIN,AL,80.8,LTOWER,34.43541667,-88.14263889
38268,AT&T,5720 COUNTY ROAD 81 (64512),Danville,LAWRENCE,AL,110.6,GTOWER,34.40627778,-87.16302778
20396,Verizon,8450 SPICE POND ROAD,MOBILE,MOBILE,AL,122.8,TOWER,30.83297222,-88.24166667
20398,Verizon,Gulf Shores Cell Site - 23200 WOLFBAY DR,FOLEY,BALDWIN,AL,126.5,TOWER,30.34775,-87.62869444
20399,Verizon,7951 15TH STREET,IRVINGTON,MOBILE,AL,90.8,TOWER,30.50463889,-88.22888889
20401,Verizon,31557 U.S. HIGHWAY 90,SEMINOLE,BALDWIN,AL,90.8,TOWER,30.52158333,-87.48719444
20403,Verizon,13370-B EZELL ROAD,Grand Bay,MOBILE,AL,90.8,TOWER,30.49630556,-88.35861111
20405,Verizon,0.9 MILE SOUTH-SOUTHWEST OF INTERSECTION I-10 OF INTERSTATE 10 & HIGHWAY 87,Taylor's Camps,BALDWIN,AL,90.8,TOWER,30.58894444,-87.56108333
20407,Verizon,1000 FEET SW OF INTERSECTION OF TWIN BEACH ROAD & SECTION STREET,FAIRHOPE,BALDWIN,AL,76.8,TOWER,30.50047222,-87.90552778
20410,Verizon,17005 HWY. 43 (CHASTANG),MT. VERNON,MOBILE,AL,97.5,TOWER,31.04516667,-88.02555556
9039,AT&T,60 STA-FAST ROAD (86209),URIAH,MONROE,AL,96,GTOWER,31.299,-87.50238889
9037,AT&T,AHN 750 HIGHWAY 43 (37038),McINTOSH,WASHINGTON,AL,96,GTOWER,31.28702778,-88.03055556
9036,AT&T,593 Phillips Road  (78972),Flomaton,ESCAMBIA,AL,77.1,GTOWER,31.02777778,-87.24313889
9033,AT&T,HIGHWAY 17 1 MILE NORTH OF US 45 (70450),DEER PARK,WASHINGTON,AL,96.6,GTOWER,31.25219444,-88.30497222
9032,AT&T,34214 US HIGHWAY 43 (70453),Thomasville,CLARKE,AL,49.7,MTOWER,31.93858333,-87.73580556
9031,AT&T,4694 Coon Trail Road (70454),Tunnel Springs,MONROE,AL,84.4,GTOWER,31.62691667,-87.20394444
9030,AT&T,6550 HIGHWAY 43 (70448),JACKSON,CLARKE,AL,153.3,GTOWER,31.57533333,-87.88613889
9029,AT&T,4.4 MILES SOUTHWEST OF MILE MARKER 98 OF (70452),THOMASVILLE,CLARKE,AL,153.9,GTOWER,31.89541667,-87.78011111
9028,AT&T,2050 KIRKLAND ROAD (70443),Brewton,ESCAMBIA,AL,96,GTOWER,31.14047222,-87.04475
9027,AT&T,144 DALE DRIVE (70440),ATMORE,ESCAMBIA,AL,128.6,GTOWER,31.09711111,-87.49241667
9026,AT&T,69 AHN JOHN JOHNSTON ROAD (70449),MCINTOSH,WASHINGTON,AL,61,LTOWER,31.2475,-88.09597222
9025,AT&T,OWASSA ROAD (70445),EVERGREEN,CONECUH,AL,154.2,GTOWER,31.47641667,-86.93963889
20412,Verizon,Dauphin Island Cell Site - 1200 FT NNW INT SR163 & BIENVILLE RD,DAUPHIN ISLAND,MOBILE,AL,33.8,TOWER,30.25694444,-88.11416667
20413,Verizon,Ft. Morgan Cell Site - 908 Veterans Rd.-South of Hwy 180 and Veterans Rd. Jct,Fort Morgan,BALDWIN,AL,84.4,TOWER,30.23738889,-87.867
45845,Verizon,"Off County Rt 22, approximately 1 mile S of intersection of Routes 147 & 431",Opelika,CHAMBERS,AL,320,TOWER,32.75847222,-85.47244444
45846,Verizon,Section 32 T22N 23E Tallapoosa,Dadeville,TALLAPOOSA,AL,80.8,TOWER,32.84902778,-85.76969444
45848,Verizon,"Off State Rt 22, approximately 1 mile NW of intersection with Route 63",Alexander City,TALLAPOOSA,AL,104.5,TOWER,32.94916667,-85.9375
45850,Verizon,Box 2 Shores Dr.,Jacksons Gap,TALLAPOOSA,AL,80.8,TOWER,32.78111111,-85.93469444
45852,Verizon,RT 2 BOX 275 / OLD BOWDEN RD,HEFLIN,CLEBURNE,AL,126.8,TOWER,33.64427778,-85.50188889
45853,Verizon,357-A Highway 280,Mt. Olive,COOSA,AL,80.8,TOWER,33.07316667,-86.16830556
45855,Verizon,16856 CO. RD. 49,LEBANON,CLEBURNE,AL,80.8,TOWER,33.67233333,-85.37077778
45856,Verizon,(Rockford site) 235 Hwy 22,ROCKFORD,COOSA,AL,86.3,TOWER,32.89583333,-86.17027778
45857,Verizon,202 Carter Hill RD,Talladega,TALLADEGA,AL,97.5,TOWER,33.45391667,-86.05869444
45858,Verizon,End of Lamar Street,Roanoke,RANDOLPH,AL,121.9,TOWER,33.16694444,-85.36102778
45859,Verizon,"20615 Goldville Road,  Hwy 49",Daviston,TALLAPOOSA,AL,97.5,TOWER,33.09069444,-85.78116667
45860,Verizon,964 Bradford Road,Lineville,CLAY,AL,97.5,TOWER,33.32691667,-85.69183333
45861,Verizon,4.8 km east of US Hwy 431,Wedowee,RANDOLPH,AL,97.5,TOWER,33.34877778,-85.48216667
45862,Verizon,"Stillwater, 8712  Hwy 49 South  (Walnut Creek / 028191)",Dadeville,TALLAPOOSA,AL,94.5,TOWER,32.71905556,-85.78630556
45863,Verizon,496 CR 61,Fruithurst,CLEBURNE,AL,94.5,TOWER,33.72472222,-85.49444444
45864,Verizon,(Rockford East Coosa) APPRX .2 MI S OF INT HWY 231 & CR 59,ROCKFORD,COOSA,AL,97.5,TOWER,32.92777778,-86.21
45865,Verizon,(Wind Creek site) (HWY 50) 196492136,Dadeville,TALLAPOOSA,AL,79.2,TOWER,32.71019444,-85.79066667
10195,AT&T,5660 Co. Rd. 13 (70394),HAMILTON,MARION,AL,80.8,LTOWER,34.19363889,-88.14588889
10025,Verizon,(Weaver site) 1598 Sunset Drive,Jacksonville,CALHOUN,AL,102.1,TOWER,33.75430556,-85.84522222
10024,Verizon,120 LORNE LANE,EASTABOGA,CALHOUN,AL,88.1,TOWER,33.58652778,-85.97575
10023,Verizon,(Piedmont) 778 Mount View Drive,PIEDMONT,CALHOUN,AL,59.2,LTOWER,33.90761111,-85.61691667
10022,Verizon,ON  BLUE MTN. 0.5 MI NE OF,ANNISTON,CALHOUN,AL,56.1,TOWER,33.68094444,-85.81552778
10021,Verizon,2800 FT E OF US 431 ATOP COLVIN MOUNTAIN 2500 FT SSE,ROCK SPRINGS,ETOWAH,AL,103,TOWER,33.93261111,-85.90358333
9441,Verizon,(Castleberry site)SW SIDE OF HWY 23 & I-65 (#300027),Castleberry,CONECUH,AL,104.2,TOWER,31.35702778,-87.07797222
9440,Verizon,28371 Hwy 17 (Millry IB196377505),Millry,WASHINGTON,AL,106.6,TOWER,31.61275,-88.31191667
9439,Verizon,(Springfield) 401 Happy Valley Road,Fulton,CLARKE,AL,92.7,GTOWER,31.79211111,-87.75947222
9438,Verizon,"Deer Park Site N OF DEER PARK, AL ON HWY 17, APPROX. 1 MI N OR US-45 INTERSEC.",DEER PARK,WASHINGTON,AL,129.5,TOWER,31.25038889,-88.30533333
9437,Verizon,2326 Co Rd 50 (Beatrice 100004555),BEATRICE,MONROE,AL,63.7,TOWER,31.72694444,-87.24388889
9436,Verizon,Uriah Site 7000 Feet NNE of Palmers Crossroads,Uriah,MONROE,AL,58.5,TOWER,31.31852778,-87.55216667
9435,Verizon,Chatom Site 79 West Front Street,Chatom,WASHINGTON,AL,67,TOWER,31.46638889,-88.25555556
9434,Verizon,HWY 43 1 MILE NORTH,JACKSON,CLARKE,AL,93.3,TOWER,31.57530556,-87.88647222
9433,Verizon,(Grove Hill) 300' SE OF US43J 1.3 MI SW OF JOT,GROVE HILL,CLARKE,AL,84.7,GTOWER,31.67691667,-87.78558333
9432,Verizon,HWY 31 ON SR 41  (Brewton),BREWTON,ESCAMBIA,AL,90.2,TOWER,31.11341667,-87.09927778
9431,Verizon,"0.9 MI W OF J8-43   -   2.8 MI N  (McIntosh, AL.)100034145",MCINTOSH,WASHINGTON,AL,90,TOWER,31.29819444,-88.08102778
9430,Verizon,(Thomasville) HWY 9 MIDWAY COMMUNITY,THOMASVILLE,CLARKE,AL,93.3,GTOWER,31.89530556,-87.77991667
9429,Verizon,(Atmore) 4 MI S OF I-65 OF SR 21 5 MI N,ATMORE,ESCAMBIA,AL,92,GTOWER,31.10661111,-87.47102778
9428,Verizon,"(Evergreen).6 MI SE OF I65, .1 MI NE OF SR83, 1.2 MI N OF EVERGREEN, AL",EVERGREEN,CONECUH,AL,94.8,GTOWER,31.45322222,-86.95841667
